Contig	sRNA_ID	s1a1	s1a2	s1a3	s1b1	s1b2	s1b3	s9b1	s9b2	s9b3	s13a1	s13a2	s13a3	s13b1	s13b2	s13b3	s17a1	s17a2	s17a3	s17b1	s17b2	s17b3	s2017-9am1	s2017-9am2	s2017-9am3	s2017-9am4	s2017-9am5	s2017-9am6	s2017-9am7	s2017-9am8	s2017-9am9	s2017-9am10	s2017-9am11	s2017-9am12	s2017-9pm1	s2017-9pm2	s2017-9pm3	s2017-9pm4	s2017-9pm5	s2017-9pm6	s2017-9pm7	s2017-9pm8	s2017-9pm9	s2017-9pm10	s2017-9pm11	s2017-9pm12
NODE_4507_length_12217_cov_37.884147	STRG.48671	167.48851	0	0	0	311.177826	0	415.678284	0	0	219.168915	356.660889	87.446983	76.638641	0	0	0	0	0	0	0	111.56781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.840405	0	0	0	0	0	0	0	0
NODE_45073_length_3126_cov_7.917942	STRG.159778	0	0	153.626999	0	101.993492	0	139.232056	493.705933	232.960175	559.161682	0	198.917694	0	0	0	0	0	226.195541	0	251.11499	370.104797	0	0	0	0	330.085236	0	581.121399	0	0	0	0	0	0	284.240356	0	210.944489	0	0	294.686249	185.967117	0	0	0	0
NODE_4509_length_12215_cov_7.024918	STRG.48681	46.129501	0	0	0	0	312.101105	0	0	386.810486	0	0	0	0	94.91201	0	0	0	0	0	0	0	260.200958	62.298695	0	550.589844	0	178.808411	0	0	0	0	0	0	0	0	0	85.971741	52.54969	94.2855	0	35.382996	269.441772	0	0	268.342529
NODE_45196_length_3120_cov_38.455791	STRG.159956	98.094048	0	0	0	0	0	158.510406	0	119.068512	0	209.391647	0	0	152.388351	0	0	0	0	124.148926	0	92.772957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_45417_length_3109_cov_4.502620	STRG.160278	0	485.272583	43.223877	327.630615	14.498838	41.408436	307.254517	21.902609	66.158897	24.517111	71.888138	0	10.026179	33.577179	47.314762	88.164116	0	61.676662	42.497696	43.351677	0	0	0	0	0	0	298.309845	0	0	0	0	0	0	0	41.294102	0	0	0	0	0	0	0	0	376.726959	0
NODE_4555_length_12142_cov_38.341607	STRG.48983	22.330153	211.142395	209.25058	614.256165	328.160309	0	215.249557	383.404724	398.624573	190.828171	359.498291	156.047562	340.742035	313.09671	549.545593	317.997955	0	358.061584	607.04834	177.17009	295.68689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.503181	0	0	100.09697	0	0	408.973541	54.357761	0
NODE_45626_length_3099_cov_17.996058	STRG.160624	754.184265	0	0	242.303574	0	485.965088	823.030579	0	2434.108154	0	250.703339	0	610.226257	937.757812	74.515854	575.105286	0	0	4735.148438	0	3715.990967	0	0	0	0	0	0	0	0	0	0	0	0	0	158.248657	0	0	100.864708	0	0	0	0	0	0	0
NODE_45640_length_3099_cov_3.082457	STRG.160643	0	0	0	0	0	0	0	0	903.982178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_45751_length_3093_cov_7.042133	STRG.160825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403.897369	0	483.780518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4582_length_12110_cov_130.999585	STRG.49169	583.091919	2360.701172	4389.208008	0	2248.781494	0	1076.272461	3829.976318	1112.7146	2869.364746	1744.270508	2498.675537	805.005066	1716.098145	2262.772217	742.531494	1627.193237	1490.002075	2991.65332	2954.99585	579.33136	1828.785767	5169.498047	0	808.868469	2025.539795	0	911.808472	0	1216.38269	1426.267944	1618.232544	3328.468506	494.259094	1001.442322	1893.235962	4520.630371	474.832977	3418.599609	1116.493774	2319.886719	2087.970703	1576.055908	705.016968	811.945068
NODE_45840_length_3089_cov_4.824324	STRG.160955	0	905.852783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_45970_length_3083_cov_7.978203	STRG.161120	0	0	292.265991	0	0	0	0	0	0	0	237.391678	0	0	0	0	505.822937	0	0	0	0	0	218.183319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_460_length_31147_cov_23.013862	STRG.10708	2529.713379	3905.14624	2111.333008	1878.108521	1329.383057	455.068237	807.169556	2378.439209	4242.60498	3441.544189	4431.311523	2063.697021	1758.652466	2508.435059	2190.57373	9195.521484	1923.884521	4485.318848	2278.361572	3505.533691	781.087952	169.239517	487.281281	0	0	341.10556	0	395.855042	0	0	0	0	0	688.343018	0	0	0	0	0	763.729065	0	263.10495	592.709106	335.51236	823.988892
NODE_462_length_31098_cov_8.034597	STRG.10739	0	0	0	0	0	0	0	0	1206.468872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	456.896912
NODE_462_length_31098_cov_8.034597	STRG.10740	61.865059	0	0	0	0	0	0	0	3971.492188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4627_length_12054_cov_5.667889	STRG.49471	0	0	0	0	0	0	0	0	0	0	0	0	568.041626	0	0	0	0	638.983582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4631_length_12050_cov_14.370821	STRG.49508	472.231049	1960.941284	1556.241577	4176.456055	680.92157	237.706299	1679.602661	540.376038	714.778015	1060.777466	638.583557	272.959351	211.522781	731.666992	1170.931152	1910.683838	1365.167236	883.311157	646.535339	703.605103	227.523972	0	0	0	0	206.98291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.78698	0	438.604858	63.055099	0
NODE_4633_length_12047_cov_4.218979	STRG.49524	0	0	104.11087	0	0	0	0	270.197784	0	0	0	0	0	0	0	557.734741	478.695099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_46420_length_3062_cov_5.633189	STRG.161802	0	192.911179	261.30954	0	0	0	0	0	0	0	0	0	0	0	156.536835	0	0	0	0	223.944443	0	0	0	0	0	0	0	0	0	0	0	368.935242	0	0	0	0	373.947083	0	0	0	0	0	619.049622	0	0
NODE_46461_length_3060_cov_12.108153	STRG.161860	0	0	0	0	0	0	244.096756	0	364.184662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.807617	0	0	0	0	0	0	193.848557
NODE_46828_length_3043_cov_36.672021	STRG.162403	0	1228.072388	0	763.947876	137.057709	0	215.771255	0	0	0	0	206.36647	77.248657	0	0	664.931885	624.938477	408.182892	702.196289	463.354767	8.978902	0	0	0	0	0	111.721558	0	0	0	0	0	297.105194	0	0	0	192.138504	216.361435	162.549835	0	0	0	0	0	0
NODE_46891_length_3040_cov_194.742379	STRG.162504	0	0	0	0	92.123123	0	294.529388	0	0	0	0	0	0	0	233.85672	0	0	450.623871	559.77887	0	0	0	0	0	0	300.960236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4692_length_11962_cov_31.030066	STRG.49909	0	0	0	0	0	0	0	0	0	0	0	0	0	254.706116	0	0	0	0	0	0	864.899719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4726_length_11935_cov_7.425084	STRG.50117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.989449	0	0	0	0	0	0	0	182.942535	0	0	0	0	0	0	0	348.016205	0	0	0	0	0	0	0	81.949791	0	0	0	0	0	613.072632
NODE_473_length_30831_cov_9.993047	STRG.10937	0	312.749817	3029.477783	1443.032227	894.312195	0	189.861847	70.486443	0	1696.89856	178.043762	167.606674	221.354736	0	855.201782	0	0	0	1484.682129	2778.032715	1313.161865	0	429.465729	0	691.014465	1453.316895	0	0	0	0	345.016052	0	277.6315	795.404602	0	1077.320801	0	0	0	0	0	0	1329.105713	0	0
NODE_47432_length_3016_cov_3.905437	STRG.163287	0	0	0	0	0	0	0	0	0	0	0	0	0	213.883057	0	112.825027	0	0	434.85498	0	168.042816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_47558_length_3010_cov_14.164467	STRG.163473	476.391388	258.40741	0	332.059296	513.257446	1314.138062	148.756088	0	1356.405273	0	181.45903	0	33.282211	0	0	0	0	0	90.122093	434.549683	87.764267	973.673767	134.401794	1853.563232	1935.290894	358.483063	601.354187	878.848267	408.4133	0	0	832.159546	191.3853	490.987122	0	115.803131	2706.548584	728.206116	0	2464.581299	0	179.066727	0	1119.894043	1520.283691
NODE_47595_length_3008_cov_15.671520	STRG.163525	0	0	675.150269	575.525146	0	0	0	0	0	0	199.908798	0	0	0	329.071564	0	0	0	542.276733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_47646_length_3006_cov_3.890884	STRG.163591	118.909378	0	0	0	0	0	80.844398	366.832397	135.684784	0	0	0	0	0	92.517944	0	0	0	63.451206	82.507973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_47700_length_3004_cov_4.800610	STRG.163678	0	0	307.253998	0	46.964767	0	0	0	0	183.715057	173.272659	0	0	367.076508	0	0	0	310.135223	0	112.841782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4772_length_11877_cov_17.015310	STRG.50399	277.832458	346.917633	89.796059	0	0	384.552338	151.651825	0	0	0	24.519316	0	29.66571	239.958008	34.73983	0	604.299438	0	69.006317	0	0	0	0	0	0	81.769356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.475035	0	0	0	0
NODE_484_length_30481_cov_24.351804	STRG.11098	0	0	136.096008	0	0	0	5.017366	95.46357	0	0	22.337133	0	0	310.542755	50.987591	301.182922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.584854	0	211.34642	0	0	0	0	0
NODE_4843_length_11793_cov_9.388567	STRG.50860	131.507385	76.6782	0	0	0	0	271.657196	472.102081	0	0	93.549889	189.634933	0	0	0	0	0	0	0	0	0	272.799957	861.10614	752.074158	511.35083	298.414337	240.495544	0	0	768.200439	570.601807	146.539871	717.013672	609.862549	0	316.014191	826.007629	200.77504	0	278.037842	0	1201.272217	578.838928	464.505219	329.696777
NODE_4851_length_11783_cov_25.595413	STRG.50925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.400375	0	0	0	195.790146	0	777.070068	0	0	0	0	0	0	0	0	75.048599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_486_length_30420_cov_24.927713	STRG.11157	245.867996	0	204.366165	152.099533	0	149.424484	0	101.95739	0	98.525414	61.465294	325.108551	53.722122	446.493164	207.341904	152.834824	354.263641	64.071457	0	0	102.014626	0	161.841492	481.106079	91.923935	0	109.93737	261.201904	0	374.498901	0	0	89.535294	470.49469	110.268738	139.043961	0	69.3097	0	0	113.192245	0	0	757.8172	503.550812
NODE_4886_length_11730_cov_8.393405	STRG.51165	310.997223	0	423.512299	0	0	374.762146	793.058289	511.661346	0	156.972275	0	0	0	0	0	0	0	0	116.839088	267.417389	0	0	0	0	243.722763	0	0	0	0	0	0	0	0	516.257263	0	0	341.100311	0	477.639404	0	0	0	0	0	0
NODE_4887_length_11728_cov_14.803564	STRG.51170	149.081848	0	1067.652344	0	0	0	627.045044	154.326355	469.644867	923.97821	118.411209	0	0	230.884811	174.972	198.117508	0	0	215.633926	195.632324	361.832977	0	0	0	718.854004	301.449158	0	434.795959	0	0	0	0	0	0	0	375.820679	729.062378	0	551.182922	0	349.051544	0	0	0	0
NODE_49_length_63535_cov_42.213264	STRG.1900	0	0	0	0	99.180161	0	0	0	0	495.512421	178.903915	0	0	0	126.360649	0	0	0	760.187622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_490_length_30400_cov_30.872829	STRG.11226	0	0	0	0	0	0	0	0	0	0	198.21817	0	0	237.333511	0	0	0	0	1570.849121	0	2303.737793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4927_length_11693_cov_4.650971	STRG.51409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290.004272	0	426.072906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4962_length_11652_cov_15.652410	STRG.51643	0	0	0	0	0	0	107.975853	0	1248.476685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5021_length_11590_cov_40.138362	STRG.52050	0	0	0	0	167.664093	0	0	0	0	0	0	0	2308.824951	0	157.169403	0	0	0	1377.610352	0	0	0	0	0	0	0	0	0	0	0	0	0	446.141846	0	0	0	0	178.847427	0	0	0	0	0	0	0
NODE_5028_length_11583_cov_12.109733	STRG.52083	73.085327	34.495625	0	0	98.09359	0	0	0	0	251.324936	0	0	0	671.567749	0	194.930206	0	0	0	0	0	316.161621	205.717896	0	355.378967	0	641.955627	0	0	1336.512573	703.353149	0	455.246735	0	0	0	640.330322	172.632629	220.71283	0	0	425.242493	0	0	321.13327
NODE_504_length_30091_cov_20.943834	STRG.11455	0	0	0	0	0	0	0	0	0	345.769623	0	3912.804199	0	0	0	0	0	0	0	0	0	215.410355	3506.600586	302.679169	0	398.225037	0	471.143677	340.714172	362.203796	676.194702	353.858093	314.219299	3112.15918	771.761536	4860.985352	5943.66748	733.546387	706.440247	1298.151489	0	0	0	0	0
NODE_5069_length_11548_cov_8.891760	STRG.52393	121.766075	0	0	0	0	0	0	208.195877	8341.414062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5071_length_11546_cov_13.959795	STRG.52431	0	0	0	0	0	0	0	232.605057	870.088074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5124_length_11486_cov_17.502231	STRG.52715	195.044083	0	0	0	0	0	0	0	0	0	0	0	0	175.783142	0	0	0	0	0	0	336.117737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5166_length_11452_cov_10.926647	STRG.52960	0	0	0	0	0	0	0	0	336.498108	0	0	0	0	0	0	0	0	0	0	202.902924	249.168182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5253_length_11348_cov_6.104224	STRG.53435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	907.785461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5265_length_11338_cov_23.269255	STRG.53515	11667.8877	30712.93945	17386.56836	14365.25781	6515.312012	8014.453125	4866.396484	23264.25195	8300.287109	38450.91406	21400.41992	20248.13086	5317.945312	36166.08984	22487.76563	76533.13281	31411.09375	23148.77344	10204.05664	11441.90625	4418.086426	1655.468872	1917.035645	511.61496	1001.470398	1070.643311	473.067566	172.79512	0	0	2206.388428	221.04512	879.429077	2621.445312	1900.819946	0	1098.356689	344.109222	2273.173096	762.406311	570.261841	540.365906	2862.628418	2735.811035	7928.851562
NODE_527_length_29671_cov_217.220590	STRG.11841	12465.99023	31001.31641	29985.92773	7423.359863	4855.517578	4686.125488	6712.231445	8280.045898	5550.963379	29327.74414	54040.26563	12603.73242	3192.506348	4606.675781	23334.83789	21998.43945	5862.359863	30505.37305	38343.90234	2493.452637	660.664795	2216.351562	8143.15625	4856.525391	2110.172852	35417.66016	905.445007	1030.902222	974.680115	0	1119.941284	1195.12854	431.040558	2226.474609	1489.07959	1519.668823	6295.706543	0	1187.706177	2746.30835	938.784302	823.348572	4388.720703	1632.254517	2973.47876
NODE_5449_length_11148_cov_10.496169	STRG.54646	954.053284	177.538666	555.921448	434.947906	575.602295	562.370178	1202.056274	470.904816	94.1054	0	271.92749	180.796066	524.857178	240.07608	2414.027344	689.322571	978.42511	142.5103	454.286041	471.734497	730.131165	689.282776	205.242493	0	203.790771	2111.328369	453.018616	331.868347	247.194244	586.113342	681.845337	0	638.020691	4578.81543	280.799011	608.717957	341.464355	0	0	0	268.108856	0	559.445007	297.574371	183.358856
NODE_5456_length_11140_cov_35.405683	STRG.54679	0	308.081909	270.086243	0	137.972412	0	0	0	0	668.111633	0	0	0	0	0	0	0	222.319122	0	0	0	0	289.350128	0	0	0	0	0	0	0	699.571655	0	0	0	0	0	639.328918	298.410614	175.166046	0	0	0	837.362915	0	0
NODE_5472_length_11130_cov_232.473679	STRG.54765	0	0	0	0	0	0	0	0	0	0	0	0	273.07312	490.63327	639.013428	0	0	0	496.948151	0	1231.469116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5481_length_11125_cov_13.923577	STRG.54838	196.140274	586.077759	1536.27002	0	0	0	811.461792	494.689575	323.353668	2034.161377	0	0	0	1374.352051	434.689514	339.97934	1499.246216	0	0	0	0	0	0	0	634.869629	0	612.908936	607.064453	0	0	1878.951294	0	0	0	0	0	359.339783	0	0	0	2148.265137	0	2566.453857	0	1066.890137
NODE_5488_length_11120_cov_7.723543	STRG.54882	586.583191	635.700684	652.727356	860.344299	40.059147	302.76947	432.638123	0	427.598755	254.449844	339.875397	0	730.579895	248.355865	232.242462	305.152191	0	137.165497	298.044159	240.342972	1013.906738	0	123.390228	0	58.652004	0	0	0	0	0	110.020439	0	0	268.758698	0	0	184.237366	127.85556	68.870148	0	177.505447	192.742325	0	0	0
NODE_555_length_29185_cov_8.100961	STRG.12176	0	0	0	0	0	0	0	0	2413.763184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_559_length_29117_cov_23.212305	STRG.12228	61.641994	49.457928	146.947601	87.300629	30.612385	0	0	71.743675	0	217.702881	0	141.740906	0	98.05851	0	118.253647	284.38266	136.915878	238.562775	0	348.864105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5603_length_10992_cov_7.811740	STRG.55545	0	252.067078	0	0	181.973114	0	0	0	0	677.431152	0	0	123.849991	0	0	203.987595	0	0	0	231.298767	93.311317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	455.715881	0
NODE_5662_length_10936_cov_6.668780	STRG.55910	0	0	0	0	0	0	0	0	0	0	0	0	124.172562	154.769379	0	0	0	0	270.190308	0	687.623962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5678_length_10911_cov_17.127671	STRG.56007	24.15193	0	245.570465	694.793274	0	0	204.628937	1243.301392	2428.139893	0	0	548.530823	0	0	0	485.500854	0	135.749359	0	0	204.118423	381.591888	0	0	929.728577	370.978241	598.591309	0	402.375549	286.272797	1143.481812	0	331.950867	0	1995.219116	1201.909058	393.777679	0	0	387.759583	0	0	732.364502	1307.675171	0
NODE_5704_length_10885_cov_12.524007	STRG.56136	605.095337	262.720093	2053.700928	194.764999	0	0	615.866943	156.972748	545.003113	379.175568	94.179924	0	438.793793	116.675209	137.948166	196.061661	0	0	169.739182	322.092896	152.704193	0	83.64534	0	574.856262	0	418.124542	189.171921	560.889465	0	678.541626	0	0	318.876953	405.061157	0	240.886246	198.635345	288.921295	0	495.584259	0	0	310.439484	544.744446
NODE_571_length_28936_cov_23.782798	STRG.12488	0	0	146.983704	0	0	0	0	76.487267	50.019939	0	0	0	0	124.217056	0	238.904327	0	0	45.177841	0	187.252991	0	0	0	0	0	0	243.346573	0	0	0	89.718338	0	0	0	0	84.896088	0	0	0	0	0	0	0	0
NODE_571_length_28936_cov_23.782798	STRG.12490	0	84.47406	0	0	0	0	234.673401	72.9496	124.829865	0	107.209167	0	0	396.209595	0	0	0	0	195.234344	78.165451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206.388184	0	0	0	0	0
NODE_571_length_28936_cov_23.782798	STRG.12493	177.73233	415.013275	552.982544	178.082825	98.831146	912.713928	87.526978	294.520142	176.824875	100.009186	80.667114	273.029053	126.82843	749.143982	0	356.895844	2789.03125	440.27829	437.201233	145.727554	176.260895	77.496651	257.33905	135.044128	149.440323	0	470.819427	762.642822	155.861984	2070.458984	324.774536	1044.717773	142.12645	1208.590088	0	607.553894	134.330582	79.334717	15.09709	319.211334	88.018326	271.957764	646.349182	615.245667	202.55957
NODE_5723_length_10864_cov_8.910260	STRG.56262	661.383911	0	2787.341309	2378.384033	1769.496094	0	798.861145	1693.359497	0	156.239166	121.43795	211.22702	323.904205	0	265.22406	5236.018066	5460.668945	0	7108.77002	0	123.856934	1005.604065	3476.041016	16742.73047	1207.907227	23112.50781	3806.844971	2935.432617	44849.32422	13077.53027	3029.699707	284.256165	8872.946289	0	607.880066	0	3680.231689	3458.337402	3360.23877	1041.703613	4184.115723	7345.104004	1081.224609	24647.64453	0
NODE_577_length_28780_cov_7.741584	STRG.12607	1844.510986	0	0	0	0	0	3051.23877	15586.30176	45842.60938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2805.888916	6631.973145	0	0	920.670471	0	0	0	0	0	0	1018.835205	1002.430481	3741.064209	0	43.194344	187.147888	0	2001.529663	0	590.469055	11428.85645
NODE_5782_length_10809_cov_16.801190	STRG.56623	73.587944	644.171204	469.609772	0	0	0	381.305908	108.666496	62.137405	836.826782	202.772064	0	0	0	0	117.833778	1125.819824	572.49707	94.976006	0	39.365673	232.239334	543.287842	0	0	553.598999	0	480.045105	212.731369	787.25	219.331726	0	234.251556	372.107574	0	0	410.067017	439.760071	428.577637	1625.089478	390.06076	165.935516	437.384369	394.989655	0
NODE_5794_length_10794_cov_10.858274	STRG.56690	176.221588	2053.05127	735.922974	0	43.691296	35.499783	15.719717	722.201233	56.082962	970.941956	26.802313	263.381805	157.572372	136.33017	262.134033	266.86557	0	1085.658569	410.611755	623.876343	14.485795	91.748924	1641.579834	0	341.049072	1112.811646	0	0	0	0	412.747375	600.533936	0	315.773926	209.578064	0	325.69577	137.600433	1840.304688	233.142151	444.386841	235.008347	3190.640869	26.696629	324.802185
NODE_5812_length_10781_cov_16.276431	STRG.56806	1296.627441	0	2569.36499	845.436401	461.30835	0	2507.868164	749.714539	1278.556519	0	66.636238	0	2620.629639	0	137.945297	556.767822	742.196167	84.823364	0	323.192993	0	0	152.523773	0	689.056091	996.387451	139.480194	0	259.980469	1047.305786	358.226074	268.79187	237.875671	622.881714	0	0	189.244522	0	0	0	0	0	0	797.441833	0
NODE_5884_length_10715_cov_51.574015	STRG.57237	27311.09375	6467.508789	11865.29688	9041.313477	9512.043945	18164.43945	5211.54248	9656.015625	5110.263672	5228.594727	3310.989014	8227.961914	6017.103516	7687.224609	6346.498047	669.385132	0	2735.653076	8021.420898	23260.62891	5408.985352	7727.318848	33106.92188	5504.146484	40670.33594	22762.32227	6588.236816	5274.410645	13198.19434	6178.580566	15363.33398	6479.895996	6174.284668	41106.54297	5297.010742	21170.33984	2840.387939	5935.515625	10110.13379	18971.87109	15111.51856	4164.656738	1507.557007	11629.35254	8088.256836
NODE_5903_length_10693_cov_10.294040	STRG.57318	329.411255	0	232.91835	0	0	0	132.495026	0	257.800964	0	0	224.762787	279.004181	0	149.879044	134.346741	673.14679	215.649567	908.769226	0	790.512085	0	0	0	0	0	0	0	421.313354	0	0	0	558.962341	762.887329	0	304.259918	0	0	156.056961	366.912201	389.258575	0	0	0	0
NODE_592_length_28603_cov_11.676300	STRG.12868	10177.50098	46572.11719	0	6766.844238	25331.05859	21819.40625	10979.20898	1788.959106	0	15491.64551	2339.297119	41319.33594	16524.86523	17646.80469	2899.424316	2425.672852	3271.221191	740.34021	12755.23438	819.278748	888.097473	10544.84863	4964.955078	8903.301758	7878.375977	2965.913818	16977.13672	25265.44531	34283.52344	5820.547363	12294.50977	16636.44141	11206.45117	7191.496582	7850.55127	8034.817871	31570.04688	26403.12109	115371.3125	27995.0918	4375.172852	30384.98242	21444.22656	53273.79688	39773.49219
NODE_594_length_28581_cov_7.753874	STRG.12904	54127.41406	0	1944.797729	0	0	0	7986.008789	28207.875	160212.5781	0	755.055908	0	0	0	0	0	0	0	0	0	157.690826	0	0	46650.39453	10830.78516	0	0	9357.308594	0	177.225021	0	0	0	354.256073	1802.078735	1134.927124	31180.71094	0	509.644958	983.599792	2169.806641	27399.29297	0	5730.432617	185446.6563
NODE_5972_length_10631_cov_7.907716	STRG.57668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269.236633	0	0	0	0	414.608734	0	0	0	0	0	0	0	0	0	0	0	0	0	330.082184	0	0	0	0	0	0
NODE_6_length_132578_cov_13.547671	STRG.304	0	0	0	0	0	0	0	158.565964	0	0	112.388344	0	0	0	156.288223	0	0	0	0	0	128.922836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_604_length_28328_cov_31.885969	STRG.13044	0	0	0	0	0	0	0	0	0	0	65.337151	0	0	189.017334	0	84.215088	0	0	982.269958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_6142_length_10468_cov_8.707385	STRG.58625	0	0	265.981049	0	0	0	1500.381226	0	0	0	0	0	0	0	0	0	0	0	0	160.738312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_6244_length_10375_cov_22.468992	STRG.59239	0	0	0	0	0	0	188.22113	102.901375	0	0	530.467834	0	0	0	0	0	0	0	0	0	215.026367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_6288_length_10335_cov_24.484825	STRG.59504	483.776123	1594.7771	1762.192139	416.027222	495.897278	1002.58075	1018.646179	388.815399	780.378662	0	647.241455	0	437.860565	101.965729	261.161652	280.98288	820.247498	197.837875	529.784851	15.837441	301.889435	249.341095	442.425018	909.62146	298.152405	28.211519	0	0	23.048241	27.442251	25.513781	719.065979	175.738663	0	27.229813	483.695099	346.450958	616.715271	0	250.90332	0	22.456472	895.112	0	0
NODE_6292_length_10334_cov_5.273470	STRG.59526	0	0	0	0	0	0	0	0	0	0	69.480507	0	177.799225	0	87.673912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561.983276
NODE_6337_length_10287_cov_40.948886	STRG.59743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1223.105347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_6337_length_10287_cov_40.948886	STRG.59744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1027.093872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
