Contig	Gene	sRNA_ID	s1a1	s1a2	s1a3	s1b1	s1b2	s1b3	s9b1	s9b2	s9b3	s13a1	s13a2	s13a3	s13b1	s13b2	s13b3	s17a1	s17a2	s17a3	s17b1	s17b2	s17b3	s2017-9am1	s2017-9am2	s2017-9am3	s2017-9am4	s2017-9am5	s2017-9am6	s2017-9am7	s2017-9am8	s2017-9am9	s2017-9am10	s2017-9am11	s2017-9am12	s2017-9pm1	s2017-9pm2	s2017-9pm3	s2017-9pm4	s2017-9pm5	s2017-9pm6	s2017-9pm7	s2017-9pm8	s2017-9pm9	s2017-9pm10	s2017-9pm11	s2017-9pm12	g1a1	g1a2	g1a3	g1b1	g1b2	g1b3	g9b1	g9b2	g9b3	g13a1	g13a2	g13a3	g13b1	g13b2	g13b3	g17a1	g17a2	g17a3	g17b1	g17b2	g17b3	g2017-9am1	g2017-9am2	g2017-9am3	g2017-9am4	g2017-9am5	g2017-9am6	g2017-9am7	g2017-9am8	g2017-9am9	g2017-9am10	g2017-9am11	g2017-9am12	g2017-9pm1	g2017-9pm2	g2017-9pm3	g2017-9pm4	g2017-9pm5	g2017-9pm6	g2017-9pm7	g2017-9pm8	g2017-9pm9	g2017-9pm10	g2017-9pm11	g2017-9pm12
NODE_4155_length_12703_cov_8.261069	Ga0224629_1004155.1	STRG.42293	0	0	0	0	0	0	31.434652	0	1152.05603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.467188	7.579496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4155_length_12703_cov_8.261069	Ga0224629_1004155.5	STRG.42318	0	0	0	0	0	0	51.561611	67.332481	462.330353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.225071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341243	0	0	0	0	0	0.195128	0.994459	5.030003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4187_length_12662_cov_6.607202	Ga0224629_1004187.1	STRG.42535	0	0	0	0	0	0	0	0	0	0	0	0	0	62.653191	0	0	0	0	453.24234	0	397.428741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19498	0	3.06329	0.327023	0	0	0.136696	0.651113	1.767661	0	0	0	7.673428	0.314618	11.783879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4203_length_12632_cov_18.961040	Ga0224629_1004203.23	STRG.42572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395.634277	0	436.139282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19523	0	0	0	0	0	0	0	0	0	0	0	0.358898	0	2.235339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4273_length_12528_cov_16.907560	Ga0224629_1004273.22	STRG.43049	5.82609	0	0	36.928555	0	0	9.983336	20.248764	9.063599	0	0	0	2.673196	56.34222	26.082502	0	0	0	170.447647	0	225.345062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.61437	2.052474	0	0	0	0	0	0	0.906759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4332_length_12456_cov_182.947504	Ga0224629_1004332.3	STRG.43371	0	0	0	0	0	0	0	0	26.232038	0	0	0	0	150.063828	0	0	0	0	375.808014	0	115.285896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.708638	0	0.674178	0	0	0	0.076547	0	0.085397	0.123745	0.067777	0.487221	0.299472	0	0	0	0	0.089018	0	0	4.311652	0	0.5605	0	2.110141	0.65707	1.2771	4.875255	1.282568	2.678215	2.42809	0.696881	2.291915	0.833552	2.159212	2.285721	0.662539	2.087234	0.827512	1.800824	1.916332	7.159382	6.218066	0	6.4641
NODE_4367_length_12406_cov_100.953445	Ga0224629_1004367.1	STRG.43560	0	0	0	0	0	0	0	2.672087	0	0	0	0	6.989793	447.471436	63.024406	0	0	0	272.744385	0	1140.228149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343962	0	0	0	0	0	0	0	0.333842	0	0.077727	0	0.350121	0.294902	0.546928	0	0	0	1.398557	0	8.37243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4392_length_12374_cov_7.874828	Ga0224629_1004392.10	STRG.43730	0	0	0	0	0	0	0	0	412.945618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.90427	0	5.222165	0	0.09946	0	0	0	0	6.027782	74.778984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4392_length_12374_cov_7.874828	Ga0224629_1004392.4	STRG.43722	0	0	0	0	0	0	0	0	499.808441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.671404	0	0	0	0	0	0.803377	0.412286	7.292381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4514_length_12205_cov_54.268477	Ga0224629_1004514.1	STRG.44416	0	0	0	0	0	0	39.002243	0	0	0	0	0	0	431.235107	21.614471	0	0	0	73.956139	0	311.019012	0	0	0	0	0	0	0	0	0	0	0	0	23.119591	0	0	0	0	0	0	0	0	0	0	0	3.769646	1.827351	1.702196	0	0.198368	0.312995	1.201881	0	0.514301	0	0.022002	0	0.306267	0.183991	0.288417	0	0	0	2.396957	2.386873	4.54639	1.380072	0.732074	0.583633	1.457432	0.306902	1.462399	4.173259	0	0.880687	0	7.716231	1.056123	1.793508	2.923459	0.773454	1.177973	0.707661	2.133281	0	1.002749	0	2.10428	10.067258	2.144686
NODE_4603_length_12091_cov_7.388833	Ga0224629_1004603.15	STRG.44987	0	0	0	0	0	0	0	0	1202.727539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.005045	0	0	0	0	0	0	1.202625	8.739374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4603_length_12091_cov_7.388833	Ga0224629_1004603.5	STRG.44982	26.913036	0	0	0	0	0	0	0	524.486328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335.596283	0.454014	0	0	0	0	0	0	0.321769	25.635073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4624_length_12057_cov_132.993918	Ga0224629_1004624.7	STRG.45085	0	0	0	0	0	0	32.352474	0	0	0	0	0	0	350.800995	9.758131	0	0	0	498.529816	0	189.585754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08699	0.843486	0.074225	0.653234	0	0	0	0	0	0.660325	5.803987	0.092225	1.069182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4628_length_12051_cov_7.922974	Ga0224629_1004628.11	STRG.45122	0	0	0	0	0	0	0	21.685936	352.225586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219.186203	0	0	0	0	0	0	0	0	0	0	0	0	0.97435	0	6.277703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4628_length_12051_cov_7.922974	Ga0224629_1004628.15	STRG.45126	31.822847	0	0	0	0	0	0	0	741.840271	0	0	0	0	0	5.934831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598532	0	0	0	0	0	0	1.200004	3.590759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4628_length_12051_cov_7.922974	Ga0224629_1004628.23	STRG.45107	24.191854	0	0	0	0	0	32.85284	0	1059.149292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.756994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4667_length_11997_cov_8.313097	Ga0224629_1004667.9	STRG.45347	0	0	0	0	0	0	0	14.521993	762.381531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.851219	2.790177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4754_length_11901_cov_23.924616	Ga0224629_1004754.1	STRG.45851	0	370.909485	0	59.277504	27.865276	21.149628	28.060175	30.409809	85.088776	0	88.465607	227.222641	25.675613	280.029968	18.128174	34.278679	60.77866	112.831299	98.649612	0	185.243179	0	0	0	0	0	36.569023	0	121.704826	279.593109	0	99.372353	0	0	0	88.706978	172.778381	0	0	46.276146	0	0	0	49.888332	71.265686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.732119	0	0	1.209242	2.527639	3.260746	2.51049	0.537455	0	1.702118	1.189004	2.946932	0	8.461902	1.368819	0	0.40391	0	0.570205	0	0	4.806309	39.188469	2.518087	0	7.564155	0
NODE_4818_length_11827_cov_7.636765	Ga0224629_1004818.11	STRG.46252	0	0	0	0	0	0	0	19.024481	463.689728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.065655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.659831	0.189139	6.163908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4912_length_11705_cov_24.935880	Ga0224629_1004912.1	STRG.46779	0	0	264.610962	0	0	12.42745	32.248631	0	38.809143	0	0	0	0	167.195801	0	0	0	0	80.496567	0	391.417206	126.913185	0	0	27.693287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.479374	1.670483	0.548866	0.917867	0.0685	0.892037	0.707576	1.312726	0.62702	1.0299	1.228687	1.78909	1.119922	2.091704	0.830614	0.296299	2.441368	0	2.696419	1.379723	2.570641	0	1.186218	2.255456	2.922224	0	2.794644	2.752889	1.399168	1.950102	0.705699	6.670429	0	0.941591	2.469655	0.526822	0.884683	0	1.602547	2.093574	1.393306	3.833442	12.935409	1.807464	1.790516
NODE_4923_length_11698_cov_7.342438	Ga0224629_1004923.10	STRG.46874	0	0	0	0	0	0	17.976116	0	760.070801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.398148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166.731033	0	0	0	0	0	0	0	1.552613	6.840525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4923_length_11698_cov_7.342438	Ga0224629_1004923.3	STRG.46858	17.473362	0	0	0	0	0	26.300571	0	849.868713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.775131	0	0	0	0	0	0	0	0	0.362508	0	0	0	0	0	0	0.4968	7.797348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4923_length_11698_cov_7.342438	Ga0224629_1004923.8	STRG.46873	0	0	0	0	0	0	0	0	766.978516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.659783	0	0	0	0	0	0	0.472224	23.992748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_4939_length_11677_cov_23.101359	Ga0224629_1004939.13	STRG.46959	0	0	0	0	0	0	0	65.043182	39.384212	0	0	0	0	939.804321	0	0	0	0	288.241821	11.96686	176.333237	0	0	0	0	0	38.27747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.355519	0	6.062212	7.404553	0	4.006602	2.314881	6.25083	5.271733	5.996959	0	15.647158	8.256063	23.459583	2.989018	8.940017	18.607962	0	0	6.688932	4.981967	3.646047	0.715864	1.244667	0.729599	0	0.694047	3.310917	0	3.045774	3.119737	0.849638	0	4.578853	0	2.978079	3.167381	1.30927	0	0.993499	0	0	5.256953	0.634456	1.992734
NODE_5005_length_11608_cov_56.760149	Ga0224629_1005005.5	STRG.47348	0	0	0	0	0	11.279006	4.698286	28.981859	22.22286	0	6.38347	0	0	170.589676	18.568094	0	0	0	223.491272	4.595662	445.939941	0	0	24.344486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098009	0.054945	0	0	0	0.108261	0	0	0.527583	0	0	0	0	0.587389	0	0	0	0	0.944621	0	5.843793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5005_length_11608_cov_56.760149	Ga0224629_1005005.9	STRG.47355	6.887155	0	0	0	0	10.172386	0	12.495645	0	0	12.158156	0	2.459316	758.342957	8.097128	0	0	0	152.789078	0	406.236176	0	0	0	0	0	0	0	0	0	0	0	0	30.455143	0	110.058464	0	0	0	0	0	0	0	0	0	3.143054	3.087037	0	0	0	0	3.324577	0	0	0	0	1.876468	0.133196	0.276736	0	0	0	0	3.82189	0	4.38474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5005_length_11608_cov_56.760149	Ga0224629_1005005.9	STRG.47357	0	0	0	0	0	0	0	11.026799	0	0	0	0	0	185.060913	0	0	0	0	72.507523	0	465.842102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.143054	3.087037	0	0	0	0	3.324577	0	0	0	0	1.876468	0.133196	0.276736	0	0	0	0	3.82189	0	4.38474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5016_length_11594_cov_7.605338	Ga0224629_1005016.15	STRG.47439	0	0	0	0	0	0	0	0	477.042206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254459	6.645507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5016_length_11594_cov_7.605338	Ga0224629_1005016.17	STRG.47440	0	0	0	0	0	0	0	0	916.761169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.357941	0.148745	0	0	0	0	0	0	0.794733	7.622082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5016_length_11594_cov_7.605338	Ga0224629_1005016.17	STRG.47442	22.529448	0	0	0	0	0	0	54.473782	440.113647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.529816	0	0	0	0	0	0	0	0	0.148745	0	0	0	0	0	0	0.794733	7.622082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5016_length_11594_cov_7.605338	Ga0224629_1005016.7	STRG.47432	0	0	0	0	0	0	0	47.322224	606.019653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43992	0	0	0	0	0	0	0.039103	7.675116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5016_length_11594_cov_7.605338	Ga0224629_1005016.7	STRG.47433	32.638821	0	0	0	0	0	0	0	863.009399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.727547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43992	0	0	0	0	0	0	0.039103	7.675116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5034_length_11579_cov_7.019091	Ga0224629_1005034.13	STRG.47558	15.60176	0	0	0	0	0	0	35.902847	524.953735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.518556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5034_length_11579_cov_7.019091	Ga0224629_1005034.3	STRG.47553	0	0	0	0	0	0	0	0	482.571533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826815	4.687901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5046_length_11566_cov_7.419164	Ga0224629_1005046.5	STRG.47622	11.441932	0	0	0	0	0	0	0	409.402313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015509	0	0	0	0	0	0	1.235902	6.003698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5071_length_11546_cov_13.959795	Ga0224629_1005071.15	STRG.47796	0	0	0	0	0	0	0	17.779186	1091.829346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725876	5.669816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5121_length_11489_cov_22.917702	Ga0224629_1005121.17	STRG.48058	0	93.769768	0	40.435097	19.310638	33.333084	0	55.27729	0	43.352562	32.825512	0	0	0	0	0	18.217281	0	73.032005	0	46.072056	0	233.995667	0	0	0	18.39665	0	62.89444	187.191895	0	149.77005	19.902134	0	0	0	0	0	0	120.979553	0	0	283.565155	0	0	1.920796	5.909853	4.111926	0	3.337838	5.06495	4.506202	3.351687	4.75015	3.931769	5.681648	5.050906	3.049319	0	3.022232	7.555907	5.479714	7.686262	4.465314	0	1.220917	9.294115	0	0	2.515333	0.771285	2.994194	3.142491	2.431354	0	0	0	0	1.043372	0.086422	1.060268	4.304778	3.214432	1.900871	0	1.664966	3.16484	1.597764	0.554191	0.873249
NODE_5137_length_11481_cov_8.855680	Ga0224629_1005137.24	STRG.48164	0	0	0	0	0	0	0	0	710.009644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.672724	4.214233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5141_length_11473_cov_94.764757	Ga0224629_1005141.7	STRG.48189	0	0	0	0	0	0	0	0	10.083377	0	15.371869	0	12.036661	0	27.147408	0	0	0	155.532425	0	330.216125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.324345	0	0.431049	0	1.029214	0	0.530077	1.647724	0	0.788175	1.982719	1.870331	1.143298	0.976049	1.092059	0	4.316736	1.522654	4.238528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5205_length_11408_cov_227.260460	Ga0224629_1005205.3	STRG.48518	0	0	0	0	5.151162	0	0	0	0	0	0	0	0	316.045593	31.141563	0	0	0	666.055725	0	2984.786377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.223744	2.850758	0	0.040033	13.850244	0.330772	3.482826	0	0	0	7.748022	5.070496	4.619147	5.573137	8.254931	5.962334	3.079664	2.521227	11.158973	1.141572	71.425598	4.216602	1.269926	5.480147	0.478589	1.698664	0	2.835254	9.005292	1.62594	0.870224	99896.23438	11.361084	3.461386	5.011649	4.192708	0.855484	2.719764	1.596436	8.109959	0	0.61569	2.569213	2.798224	0.601618
NODE_5205_length_11408_cov_227.260460	Ga0224629_1005205.3	STRG.48520	0	0	0	0	0	0	0	0	0	0	0	0	7.834677	182.791718	31.68803	0	0	0	205.918533	0	1000.799316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.223744	2.850758	0	0.040033	13.850244	0.330772	3.482826	0	0	0	7.748022	5.070496	4.619147	5.573137	8.254931	5.962334	3.079664	2.521227	11.158973	1.141572	71.425598	4.216602	1.269926	5.480147	0.478589	1.698664	0	2.835254	9.005292	1.62594	0.870224	99896.23438	11.361084	3.461386	5.011649	4.192708	0.855484	2.719764	1.596436	8.109959	0	0.61569	2.569213	2.798224	0.601618
NODE_5215_length_11394_cov_230.744157	Ga0224629_1005215.26	STRG.48695	0	0	0	0	4.197431	0	0	0	0	0	22.740894	0	0	0	5.048342	0	0	0	133.566437	3.313372	1121.021973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.499651	1.452231	1.722796	2.71819	3.346776	0	3.199133	0.94237	0	1.905461	2.962902	2.00203	0.350536	0	3.083188	2.152423	1.89245	0	6.188633	0	32.90366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5265_length_11338_cov_23.269255	Ga0224629_1005265.7	STRG.48833	0	259.959961	227.380798	31.34178	0	30.774811	37.922272	38.798286	51.31776	18.774492	0	110.19516	3.706411	0	0	15.736623	47.879726	0	3.360903	0	103.928848	238.750931	89.781807	3.881677	0	59.902779	0	0	0	0	0	78.546295	0	0	126.237335	69.414986	0	52.667583	87.736298	53.13586	49.817593	0	191.305984	0	138.264771	3.426277	11.078625	16.654207	4.949338	3.163543	7.516105	4.04613	10.883199	5.562533	3.550348	3.311075	4.75916	1.118586	5.21547	2.382222	3.267727	9.893567	7.05224	4.353042	3.264931	3.146662	0	1.127936	3.100878	1.25899	11.059655	0	16.264616	4.244204	0.18447	0	2.05802	0.808055	3.272789	7.53452	10.017972	3.003153	0	0	6.678087	0	0	1.337273	2.650839	6.277943
NODE_5288_length_11306_cov_17.247356	Ga0224629_1005288.1	STRG.48966	0	0	0	0	0	0	40.696655	0	0	0	68.536247	0	0	0	0	0	0	0	390.871826	0	55.246971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5324_length_11273_cov_84.093867	Ga0224629_1005324.7	STRG.49181	0	0	0	0	0	0	0	0	0	0	0	0	0.772212	0	61.596462	0	0	0	81.56218	0	403.292786	0	0	0	0	0	0	0	0	0	0	0	12.263209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.727566	0	0	0	0.830944	1.397319	0	0.299638	0	0.575147	1.578597	0	0	0	0	2.693123	0	11.879747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5398_length_11199_cov_40.065327	Ga0224629_1005398.13	STRG.49587	0	0	0	0	6.09553	0	0	0	0	0	11.840561	0	6.519857	226.129761	0	0	0	0	421.642242	0	531.423584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319907	0	2.076379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5398_length_11199_cov_40.065327	Ga0224629_1005398.19	STRG.49592	16.14562	0	0	0	4.433108	0	22.07485	0	13.75894	0	0	0	1.8055	58.618645	0	0	0	0	566.687134	0	640.947449	0	0	0	0	0	0	0	0	0	0	0	0	0	46.892647	0	0	0	0	0	0	0	0	0	0	0	0.258926	0	0	0.318191	0	0	0	1.036811	0.641827	0.340607	0.107153	0	0.630808	0.415418	0	0	0	1.784104	0.75391	4.993417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_5440_length_11154_cov_24.592306	Ga0224629_1005440.5	STRG.49835	0	0	0	0	0	5.270907	14.675328	45.089661	38.245407	0	49.975075	0	7.206498	222.776245	8.558374	27.848345	0	0	409.17511	0	174.016022	0	0	0	0	0	0	0	0	0	0	0	16.015654	0	0	71.822144	46.783646	0	0	0	0	0	0	0	0	1.142651	1.67513	1.43938	1.957859	0.703427	1.845582	0.732664	2.495156	0.799316	3.361609	1.96878	3.778078	2.487418	4.496136	1.391183	3.367898	4.894645	1.980195	2.315144	0.898761	2.185307	0	1.756949	0.817748	2.361036	0	0	0.195344	3.797741	1.836304	8.423097	0.328292	3.275166	1.952204	0.806668	2.310712	1.146381	3.588741	0	13.658966	0	2.893399	0.530286	1.172094	2.56004
NODE_5442_length_11152_cov_38.604037	Ga0224629_1005442.9	STRG.49827	0	0	0	0	0	0	0	0	0	0	0	0	4.701819	155.828003	0	0	0	0	126.169731	0	408.899231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
