Contig	Gene	sRNA_ID	s1a1	s1a2	s1a3	s1b1	s1b2	s1b3	s9b1	s9b2	s9b3	s13a1	s13a2	s13a3	s13b1	s13b2	s13b3	s17a1	s17a2	s17a3	s17b1	s17b2	s17b3	s2017-9am1	s2017-9am2	s2017-9am3	s2017-9am4	s2017-9am5	s2017-9am6	s2017-9am7	s2017-9am8	s2017-9am9	s2017-9am10	s2017-9am11	s2017-9am12	s2017-9pm1	s2017-9pm2	s2017-9pm3	s2017-9pm4	s2017-9pm5	s2017-9pm6	s2017-9pm7	s2017-9pm8	s2017-9pm9	s2017-9pm10	s2017-9pm11	s2017-9pm12	g1a1	g1a2	g1a3	g1b1	g1b2	g1b3	g9b1	g9b2	g9b3	g13a1	g13a2	g13a3	g13b1	g13b2	g13b3	g17a1	g17a2	g17a3	g17b1	g17b2	g17b3	g2017-9am1	g2017-9am2	g2017-9am3	g2017-9am4	g2017-9am5	g2017-9am6	g2017-9am7	g2017-9am8	g2017-9am9	g2017-9am10	g2017-9am11	g2017-9am12	g2017-9pm1	g2017-9pm2	g2017-9pm3	g2017-9pm4	g2017-9pm5	g2017-9pm6	g2017-9pm7	g2017-9pm8	g2017-9pm9	g2017-9pm10	g2017-9pm11	g2017-9pm12
NODE_8247_length_8978_cov_54.048975	Ga0224629_1008247.3	STRG.63272	8.378048079	#DIV/0!	0	0	0	0	8.886412514	52.61130324	75.61188021	0	0	0	17.56345203	161.1660536	53.21095447	0	0	0	112.5878478	0	177.6499949	0	0	0	#DIV/0!	0	0	0	0	0	0	0	58.80948144	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	0	#DIV/0!	0	0	1.362631033	0	0.285071981	0	2.514804116	7.74913918	0	0	0	2.40106632	1.588823932	0	0	0	0	0.728666212	2.252435151	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0
NODE_269_length_36790_cov_7.471077	Ga0224629_1000269.58	STRG.6337	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	28.60195734	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0.479130482	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	1.39237772	0.329499326	0.29319614	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0
NODE_269_length_36790_cov_7.471077	Ga0224629_1000269.65	STRG.6339	22.71191981	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	23.1564803	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	16.12187781	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0.062686867	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0
NODE_8302_length_8948_cov_7.336557	Ga0224629_1008302.7	STRG.63494	7.27857718	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	2.203695558	27.75398743	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0.68818963	0.2038525	0.38777889	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	0	0
NODE_8314_length_8938_cov_132.877181	Ga0224629_1008314.9	STRG.63547	0	0	0	0	0	0	0	0	0	0	0	0	0	60.03925968	0	0	0	#DIV/0!	29.03166669	0	6.151200285	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	0	#DIV/0!	0	0	0	0	#DIV/0!	1.578598666	0	0	0	0	12.89288867	5.733984712	2.848090524	0	0	0	6.422659207	0	0	0	0	0	#DIV/0!	0.537766582	0	0.634569588	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	0	#DIV/0!	0	0	0	0	#DIV/0!
NODE_8321_length_8935_cov_7.383559	Ga0224629_1008321.5	STRG.63566	27.84058477	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	9.9891497	0	46.5080795	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	670.6052133	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0.321567115	1.139552763	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0
NODE_8331_length_8929_cov_226.824656	Ga0224629_1008331.14	STRG.63598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.496240939	0	0	0	12.82820116	0	8.777252499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134007128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8331_length_8929_cov_226.824656	Ga0224629_1008331.15	STRG.63605	0	0	0	3.377254546	0	0	8.570630908	5.023970258	0	0	6.336780017	10.87148576	0	24.64452953	5.413504737	0	0	0	3.148264575	15.23020825	9.279246803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.245945468	0	0	0	0	0	0	0	0	0.091386073	0	0	0	0	0	0	0	0.152011473	0	0.30289489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8332_length_8929_cov_105.147960	Ga0224629_1008332.21	STRG.63618	0	0	0	0	27.34893638	0	139.9508489	0	91.35918319	0	0	#DIV/0!	0	73.99430459	50.19851458	0	0	0	2.150545489	0	12.99388454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	1.009291403	0	4.587599494	2.864702515	0	0	3.260078468	0	0.638158329	0	1.311527205	#DIV/0!	0	1.939477946	0.571435525	0	0	0	0.219010687	3.311942731	0.546125859	1.147526537	3.242801872	0.249221085	0	5.649464008	0	1.42552242	22.80779639	8.0310438	6.080670391	0	0.141999169	2.989497425	1.301244458	0	0	0.373816723	4.431397039	0.179215793	3.943114078	19.43202263	8.889548192	0	#DIV/0!
NODE_273_length_36684_cov_8.003740	Ga0224629_1000273.25	STRG.6390	44.00587153	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	98.77773826	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0	1.39054318	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	1.868683292	1.066037993	0.546378001	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0
NODE_273_length_36684_cov_8.003740	Ga0224629_1000273.29	STRG.6393	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	19.08084465	22.17547453	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0.405366835	0.746882518	0.52930939	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0
NODE_273_length_36684_cov_8.003740	Ga0224629_1000273.49	STRG.6395	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	33.14535818	105.1673524	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	66.57045888	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0.101814447	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0
NODE_8494_length_8848_cov_137.657341	Ga0224629_1008494.4	STRG.64304	31.56634325	#DIV/0!	0	151.2498483	0	0	0	0	0	#DIV/0!	24.35972386	0	0.895144122	203.6803374	21.10770065	0	0	0	21.21678876	0	16.61868863	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	0.536530319	0	0	0	0	#DIV/0!	0	0	0	0	0	2.493800172	0	0	0.552044214	0	0.262396335	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8525_length_8825_cov_13.161802	Ga0224629_1008525.11	STRG.64427	169.3220351	0	1475.120071	0	#DIV/0!	#DIV/0!	91.8851439	22.66770435	178.7292937	335.1012209	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	0	169.0242074	0	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0	4.896974134	8.758966049	0	0	#DIV/0!	#DIV/0!	0	3.088720095	0	0	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	0	0	0.441770257	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0
NODE_8531_length_8823_cov_58.836907	Ga0224629_1008531.3	STRG.64452	71.16198546	0	0	#DIV/0!	207.7507007	0	0	17.93843043	188.8098483	0	180.2604375	0	47.50169463	108.1721117	13.1166839	#DIV/0!	#DIV/0!	0	32.38426179	26.29148744	84.3544669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	0	0	0	0	0	#DIV/0!	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	1.314563584	#DIV/0!	#DIV/0!	0	0.03814139	0	0.264183071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	0	0	0	0	0	#DIV/0!	0	0
NODE_8547_length_8815_cov_5.768836	Ga0224629_1008547.5	STRG.64520	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	112.0251109	278.9822444	0	#DIV/0!	#DIV/0!	#DIV/0!	153.7369982	0	54.57130739	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0.162399908	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_8559_length_8808_cov_126.642865	Ga0224629_1008559.3	STRG.64593	0	0	0	0	0	89.06979036	19.59782008	0	28.17585289	0	83.87952322	0	0	58.48844587	27.82389865	27.12377859	0	0	38.97078693	0	53.62931794	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.308940314	0	1.29255622	0	0.373115935	0.600095663	0.535141188	0.787444334	0.545918019	1.510814793	0.540930054	0	0.617726605	0.24165317	0.635054125	0.425039096	0	1.614709075	0.238646187	0.619633585	0.156157272	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8573_length_8801_cov_8.064372	Ga0224629_1008573.5	STRG.64650	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	67.68902741	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	4.052020316	2.625291531	0.658124731	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0
NODE_8649_length_8762_cov_7.609510	Ga0224629_1008649.3	STRG.64948	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	16.57605157	43.02696754	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0.114961136	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0
NODE_8678_length_8748_cov_8.863568	Ga0224629_1008678.5	STRG.65076	0	0	#DIV/0!	0	0	#DIV/0!	104.6463941	236.7814826	0	#DIV/0!	0	#DIV/0!	0	199.3528183	54.40354083	0	#DIV/0!	#DIV/0!	38.57004913	#DIV/0!	79.48223881	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	0.189183744	#DIV/0!	0.288387959	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_8730_length_8718_cov_18.004848	Ga0224629_1008730.3	STRG.65250	57.61054755	#DIV/0!	0	#DIV/0!	0	0	197.2397425	0	0	#DIV/0!	0	#DIV/0!	34.00355726	321.3068095	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	0	0	0	#DIV/0!	0	#DIV/0!	0	0.606256193	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!
NODE_8730_length_8718_cov_18.004848	Ga0224629_1008730.11	STRG.65252	27.04050524	#DIV/0!	0	#DIV/0!	534.4683413	0	0	0	0	#DIV/0!	96.34871978	#DIV/0!	0	267.1893664	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0.231069595	#DIV/0!	0	#DIV/0!	0	0	0	0	0	#DIV/0!	0	#DIV/0!	0	0.125809731	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!
NODE_8730_length_8718_cov_18.004848	Ga0224629_1008730.13	STRG.65256	93.38679149	#DIV/0!	0	#DIV/0!	0	0	0	0	0	#DIV/0!	163.1882627	#DIV/0!	0	74.22750158	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0.40214166	#DIV/0!	30.88286671	#DIV/0!	0	4.07908818	0	0	0	#DIV/0!	0	#DIV/0!	0.978595573	0.679019701	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	6.719611755	3.720432964	#DIV/0!	44.59006681	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	13.80122558	#DIV/0!
NODE_8731_length_8717_cov_238.686562	Ga0224629_1008731.9	STRG.65258	0	0	0	0	32.55453789	22.82326621	18.90566687	0	0	202.4383839	13.80238462	0	3.460974976	0	3.069630754	13.73824686	#DIV/0!	0	2.707372592	0	9.86921057	0	0	109.942659	#DIV/0!	121.8235331	#DIV/0!	#DIV/0!	78.4710065	0	#DIV/0!	0	#DIV/0!	58.64399862	0	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	157.9344282	#DIV/0!	0.753170489	0.764756225	2.133679289	0	0.376863589	0	0.34906951	0	0	0.461802553	0.399938428	0.753657816	0.879657296	1.349737391	0.57387528	0	#DIV/0!	0	0.784408136	0	0.74600386	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	0	0	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!
NODE_8732_length_8717_cov_23.966405	Ga0224629_1008732.1	STRG.65279	16.26625362	0	0	0	0	0	12.48762603	18.05339437	0	0	0	0	0	0	0	4.183231127	0	0	17.17584792	0	54.75499566	0	0	0	0	0	0	0	0	0	58.66592753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.045913162	0.290601858	0	0	0.122815302	0	0	0.138604128	0	0.634763973	0	0.308475013	0.123545286	0.144507364	0.12136074	0.129630333	0.303436963	0.72647445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8732_length_8717_cov_23.966405	Ga0224629_1008732.3	STRG.65283	11.34800517	17.02554508	0	0	15.40685166	0	0	12.53541699	14.39313982	16.93375277	37.46982087	0.489214078	7.013444269	34.02943448	9.53770263	6.252046178	6.766992827	7.798945404	53.76395147	16.55745842	14.35571427	0	0	0	2.659381094	0	0	0	0	0	0	0	0	11.68734485	0	0	0	0	0	0	0	0	0	0	0	0.374995003	0	0	0	0.119581729	0.318204936	0	0	0.224499269	0	0	0.158163488	0.141502383	0.198557258	0	0.126429924	0	0	0	0	0.111727928	3.592107162	0.760132389	2.62973215	0.951374916	2.738592493	0.471399309	8.032881034	3.224894491	4.869159086	0	0.818343639	0	0.595958859	1.033265509	0	1.317863786	0.980421478	1.274458642	0	1.498751424	0.524100847	1.198897102	0	1.742065741
NODE_8744_length_8710_cov_11.839284	Ga0224629_1008744.3	STRG.65305	52.29120447	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	24.68913393	0	34.81178292	#DIV/0!	0	#DIV/0!	0	267.151764	0	310.4435427	#DIV/0!	#DIV/0!	83.23940227	0	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0.313133037	#DIV/0!	0	#DIV/0!	0	0.259057432	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!
