Contig	sRNA_ID	s1a1	s1a2	s1a3	s1b1	s1b2	s1b3	s9b1	s9b2	s9b3	s13a1	s13a2	s13a3	s13b1	s13b2	s13b3	s17a1	s17a2	s17a3	s17b1	s17b2	s17b3	s2017-9am1	s2017-9am2	s2017-9am3	s2017-9am4	s2017-9am5	s2017-9am6	s2017-9am7	s2017-9am8	s2017-9am9	s2017-9am10	s2017-9am11	s2017-9am12	s2017-9pm1	s2017-9pm2	s2017-9pm3	s2017-9pm4	s2017-9pm5	s2017-9pm6	s2017-9pm7	s2017-9pm8	s2017-9pm9	s2017-9pm10	s2017-9pm11	s2017-9pm12
NODE_11794_length_7345_cov_11.729492	STRG.83744	570.0685058	1756.046018	2323.143869	1200.455349	270.0950755	#DIV/0!	946.7378955	1210.06846	410.7896681	321.076445	341.1695756	124.7979058	434.598289	297.8609107	254.4689607	806.1971454	0	669.8805901	67.94937522	914.9399712	18.48937567	#DIV/0!	153.1429931	4836.047872	#DIV/0!	0	#DIV/0!	938.8352054	#DIV/0!	0	770.0750125	#DIV/0!	0	0	0	0	0	0	#DIV/0!	0	305.6414074	0	#DIV/0!	426.6681832	1073.309214
NODE_1185_length_21874_cov_11.552454	STRG.20889	4.746293081	1.269812868	7.958172441	10.38872668	7.600642997	2.399387926	2.807006396	4.883375616	1.600913693	6.944133999	2.345660096	8.984668553	8.088131902	8.025117815	8.251284846	2.81354066	7.259944873	8.552604029	1.142727611	3.590043429	4.723062839	0	0	0	0	0	0	0	0	0	4.664390893	0	0	8.411879508	0	0	0	0	0	12.52539219	0	6.047232444	0	0	0
NODE_11960_length_7289_cov_11.699475	STRG.84392	941.4974117	#DIV/0!	4372.835316	2566.913701	0	#DIV/0!	1469.52753	1474.682583	716.0122537	#DIV/0!	1866.514561	#DIV/0!	#DIV/0!	0	735.7782734	#DIV/0!	#DIV/0!	#DIV/0!	56.92381884	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0
NODE_1203_length_21725_cov_23.535994	STRG.20797	44.14050936	96.94078756	122.6396356	242.5394327	22.9629409	0	56.48893379	59.47992529	27.07840211	20.03068059	5.894742477	15.3956134	69.28671715	91.9982146	46.67429173	45.83709373	162.1880849	5.387221754	17.20842119	77.41023168	27.14003591	0	0	0	0	0	0	0	0	0	0	0	89.78954306	71.5885734	0	0	35.64781116	43.38637762	44.42972258	13.59195158	0	48.59094625	0	49.56478198	68.96108334
NODE_12077_length_7242_cov_38.425212	STRG.84786	0	#DIV/0!	#DIV/0!	315.6385404	0	4195.856619	1447.507947	#DIV/0!	0	0	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	0	89.33940288	369.5455362	68.10457473	459.3560077	#DIV/0!	1252.792239	#DIV/0!	0	1100.896482	1305.585582	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	134.6244101	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	822.6968588	#DIV/0!
NODE_1209_length_21699_cov_23.741915	STRG.20905	0	0	0	0	0	0	0	0	0	0	0	0	0	16.78272039	0	0	0	0	0	0	137.5707541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_12124_length_7223_cov_17.379464	STRG.85001	590.6818752	249.6874483	1333.073632	1381.515604	302.2353467	1136.6182	252.5309864	867.2201576	227.5812514	1053.84551	326.4167668	1014.722175	1264.944807	1394.603043	513.0689841	376.2457694	2086.997494	644.8104921	521.326468	486.7210596	176.3610387	649.3154349	922.1092347	1321.5055	766.8302593	1290.265133	450.6546202	716.3094862	626.3879701	622.5029238	431.5727066	525.6191807	488.3288922	818.62651	914.4422688	1539.952251	541.0035802	732.0752155	453.6269066	783.1943933	862.6201364	272.9143064	431.4178544	647.4096509	394.8090593
NODE_12146_length_7215_cov_9.158939	STRG.85048	0	1187.384303	1772.868655	0	0	0	0	0	0	#DIV/0!	0	0	0	0	0	#DIV/0!	#DIV/0!	266.9699299	42.04246429	314.7393735	61.06034227	602.7566614	#DIV/0!	#DIV/0!	#DIV/0!	1190.627598	#DIV/0!	1293.645739	0	#DIV/0!	429.4533112	1122.359656	1084.298697	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	1316.516029	#DIV/0!	0	1223.429357
NODE_12159_length_7210_cov_56.344375	STRG.85108	1617.031539	2019.538355	2590.180231	3347.728379	2194.228072	6674.51352	2188.19454	2489.394437	2031.789312	2914.555374	835.7992923	1775.138532	1572.873082	1360.125926	1127.920989	1827.557905	9417.577094	1343.519855	634.9377428	1881.632206	208.6589828	1081.226651	1663.180297	0	2765.683044	1894.196676	1305.268074	938.8626986	1896.78481	0	1360.653904	1845.882594	1291.083095	6187.623244	2358.436198	2656.017444	1777.723771	1462.351501	866.1142579	2016.152899	1125.235413	1915.749314	1622.352328	1648.379303	1778.146904
NODE_12168_length_7206_cov_27.039155	STRG.85133	0	146.6403618	0	0	51.74891542	0	0	0	#DIV/0!	0	222.5288776	186.1285188	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0
NODE_12252_length_7178_cov_11.524498	STRG.85441	1018.022819	1245.924093	1257.203516	1526.543339	1156.723335	1979.722964	1038.201014	1379.438815	309.3355064	1515.734906	540.5951148	849.6860163	663.418643	1392.701319	490.4142377	1277.702093	3243.557325	704.2161456	748.4495549	855.5030759	632.5235677	392.3946964	1022.777881	1126.790157	401.3447846	1553.778612	854.3743196	619.2125109	1040.219934	1192.702831	774.6178219	919.1524442	905.6616872	3008.295851	553.2558629	1171.905414	778.1025997	799.0390691	484.2883737	1057.796562	461.5216553	912.1393166	700.1167835	1049.296751	479.2470872
NODE_12338_length_7149_cov_24.821962	STRG.85757	0	108.8476204	162.001793	449.6939205	15.71230327	0	0	195.5168725	162.44513	235.0654013	44.84950293	0	0	0	20.3652823	0	0	0	52.22298584	0	0	0	0	0	0	0	0	#DIV/0!	0	468.9703108	0	0	#DIV/0!	0	0	0	0	318.2109697	0	0	0	0	0	110.6949983	0
NODE_1239_length_21514_cov_22.454821	STRG.21233	22.12764507	146.1874911	20.5398103	111.6528794	0	48.52770084	44.3513698	82.96275147	166.9385993	0	62.48251114	0	47.97161546	0	0	78.10909947	0	145.0328052	37.52325231	0	46.84733178	0	0	90.42303399	0	78.51680837	0	0	0	0	0	0	0	0	0	0	0	0	0	65.20808834	0	0	0	0	41.19337126
NODE_12407_length_7132_cov_9.915501	STRG.86041	0	0	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	29.58763719	0	32.06335967	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!
NODE_12422_length_7127_cov_11.561793	STRG.86099	2162.528339	1197.004637	3298.276546	#DIV/0!	1617.05588	#DIV/0!	0	3471.616989	#DIV/0!	1344.933992	#DIV/0!	2275.081637	#DIV/0!	0	#DIV/0!	2167.711597	6026.798064	1216.746897	176.6610105	#DIV/0!	265.8670098	0	2027.037581	#DIV/0!	#DIV/0!	1152.639665	0	3151.387839	#DIV/0!	2400.571625	1289.594886	#DIV/0!	#DIV/0!	#DIV/0!	2594.507804	2993.136868	#DIV/0!	#DIV/0!	546.4420086	#DIV/0!	1564.648758	1354.554334	#DIV/0!	1979.873298	0
NODE_12433_length_7123_cov_17.794143	STRG.86135	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	117.3113803	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	3772.502841	#DIV/0!	#DIV/0!	0	#DIV/0!	1059.003102	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0
NODE_12480_length_7111_cov_16.551729	STRG.86294	1482.517299	1848.909944	2256.878672	3359.805989	1579.865506	4770.063107	1720.721924	2155.460929	2351.830577	2826.177947	965.624673	1470.098157	1576.96918	1964.899867	1747.780104	1682.448091	4626.257255	1003.127543	1641.025053	1641.389775	1388.70131	776.8279431	1309.719161	2766.393506	1748.993608	2157.350481	1405.148441	1617.958299	1489.464148	1544.327287	1083.332248	1414.639094	1326.200828	4484.421495	1630.891639	1942.960297	1654.770683	1276.053667	642.1676501	1791.781595	985.1197512	1671.762451	1136.33366	1512.803274	2227.069161
NODE_1249_length_21436_cov_60.265189	STRG.21388	2255.641533	5274.216344	6679.40258	6461.607728	3696.949392	5604.472089	3904.9303	4856.692442	2930.108319	8994.944317	1557.697915	4575.026506	3417.132083	1337.812481	1987.227191	1602.216816	17730.96508	3443.856	439.6023782	3671.346204	188.270548	873.8783169	2939.312788	734.7012791	2215.582134	0	1208.013392	2746.828659	1881.667614	1831.930504	1541.495146	856.311149	1110.445761	4353.012865	2976.425018	922.1832061	3788.900368	2784.396892	1332.543876	3259.578161	911.3316386	2073.821141	3643.537658	1632.432299	3957.569204
NODE_1249_length_21436_cov_60.265189	STRG.21394	1011.074146	0	0	4000.725082	162.070061	2385.284136	224.4439718	648.7018453	886.5279494	0	667.5170045	0	328.5055831	976.6454081	234.7495628	0	0	0	798.4310722	248.0079588	617.7717915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342.266648	0
NODE_12540_length_7090_cov_24.282729	STRG.86461	0	0	0	0	0	0	12.97673432	266.7561693	0	205.7067905	0	0	0	0	0	0	50.390811	0	109.116828	0	98.80904788	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	0
NODE_12550_length_7087_cov_15.968003	STRG.86511	621.9980298	441.9816389	1318.506144	950.0450275	1372.859938	#DIV/0!	630.6478781	648.5538849	410.7064049	0	319.3285259	0	2005.356874	0	53.16775288	1738.080578	0	721.1647424	509.8136618	399.7864669	68.11207707	158.4132846	283.355939	0	202.7920707	170.1831536	148.0905583	272.4991041	466.9381772	0	524.7512999	0	0	2112.064368	194.1968114	110.3266201	316.5284372	0	480.8038481	0	47.03801372	0	0	#DIV/0!	0
NODE_12555_length_7086_cov_8.670744	STRG.86524	0	#DIV/0!	0	0	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0	0	#DIV/0!	0	0	0	361.0080182	0	0	0	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	0
NODE_126_length_48411_cov_8.260030	STRG.3930	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	61.90677107	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	0
NODE_12720_length_7034_cov_29.804843	STRG.87142	350.483115	0	492.2095096	0	#DIV/0!	#DIV/0!	0	0	0	1242.541105	#DIV/0!	1249.12711	1059.90252	1533.084182	876.8650159	1091.566957	5125.476906	154.1943781	0	0	0	0	0	0	0	0	#DIV/0!	0	0	556.9562661	#DIV/0!	#DIV/0!	254.099742	0	1378.232126	#DIV/0!	0	2008.881568	0	#DIV/0!	0	0	0	#DIV/0!	#DIV/0!
NODE_12764_length_7019_cov_55.548392	STRG.87314	#DIV/0!	3266.280415	#DIV/0!	#DIV/0!	2218.060002	6524.524754	#DIV/0!	#DIV/0!	#DIV/0!	4817.576461	0	1889.115765	1170.028784	#DIV/0!	2879.710903	#DIV/0!	#DIV/0!	0	0	1186.789428	#DIV/0!	0	1081.354948	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	868.0645055	2362.06108	1303.790307	#DIV/0!	1495.448344	#DIV/0!	#DIV/0!	#DIV/0!	2725.467776	1034.667267	926.8044354	#DIV/0!	823.6192556	2750.979963	1244.752522	2361.473119	#DIV/0!
NODE_12800_length_7008_cov_62.948224	STRG.87434	23.42923631	0	2.092722821	0	0	0	0	0	2.149639898	0	0	0	6.472008534	20.14588624	0	0	0	0	45.69269659	0	3.744469402	0	0	0	0	0	0	0	5.983067165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.209630432	0
NODE_12872_length_6987_cov_6.030439	STRG.87699	0	#DIV/0!	3636.409492	615.6600785	#DIV/0!	#DIV/0!	911.900828	1377.934109	0	#DIV/0!	164.0192627	#DIV/0!	0	0	0	905.9520402	#DIV/0!	175.8601784	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	2637.508698	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0
NODE_12885_length_6982_cov_64.584380	STRG.87742	1476.665214	2132.611473	2733.892693	4245.444147	1779.518785	5801.597797	2164.84409	2968.4684	1549.592262	3483.576917	1447.654545	1462.344903	1774.042099	1003.582847	1370.264215	#DIV/0!	#DIV/0!	1269.104696	313.3703569	1803.614414	30.05125342	433.5220934	694.3628955	4947.612459	709.4285274	0	1280.516637	0	0	0	550.7274406	0	415.0364489	4036.739658	3015.846917	846.8311495	2459.206288	843.8033306	667.8998295	829.436871	1034.125783	780.7117872	1871.555477	0	1408.096201
NODE_12909_length_6973_cov_13.132119	STRG.87834	0	#DIV/0!	#DIV/0!	0	0	0	0	429.2643149	0	0	0	#DIV/0!	0	279.2768773	0	235.8505829	0	0	98.43055223	0	279.4252516	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_1303_length_21045_cov_37.042449	STRG.21977	0	0	0	0	0	0	0	47.36711058	0	0	0	0	0	0	415.8020178	0	0	0	94.08129776	0	123.9423369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1307_length_21018_cov_14.316558	STRG.21999	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	3546.74732	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	0	0	#DIV/0!	2580.683269	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_13078_length_6922_cov_12.620067	STRG.88421	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	856.6228743	0	250.051679	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	164.9895133	#DIV/0!	50.460027	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_1309_length_21013_cov_24.886392	STRG.22033	605.6827951	1058.137807	674.9182997	701.9735018	237.546605	0	239.3604891	651.9084192	148.8614187	862.7640244	126.6810579	346.9771381	217.1595156	103.1738954	693.6806624	781.6255513	814.2104159	640.5517122	192.0140249	385.1822119	122.8808904	190.043908	245.6690838	0	510.684712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253.2812571	718.2035711	0	0
NODE_13118_length_6909_cov_7.377444	STRG.88540	0	4763.135955	4330.561329	2895.706363	#DIV/0!	#DIV/0!	6286.553258	4177.207163	5671.059861	5406.024448	1414.392919	0	5757.258256	5112.644028	985.7814777	5373.619131	9410.934292	2711.501668	242.1066275	0	0	0	0	#DIV/0!	0	0	0	0	0	0	0	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	1039.814188	#DIV/0!	#DIV/0!	0
NODE_132_length_48017_cov_17.245048	STRG.4033	981.2244891	0	0	0	188.4103613	0	7472.692375	1860.878945	0	0	0	0	0	0	0	0	#DIV/0!	#DIV/0!	287.3908899	1363.913483	225.2991707	0	0	0	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	772.382385	0	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	0	0	0	#DIV/0!	1059.026092	0
NODE_13228_length_6874_cov_226.054993	STRG.88954	#DIV/0!	0	3560.458049	#DIV/0!	0	0	#DIV/0!	1392.085738	3296.07537	4505.434378	0	1785.441751	1091.678644	0	1429.578912	1045.392039	0	2784.558849	163.2659355	1084.170174	0	424.8571794	1203.289197	0	#DIV/0!	1769.569848	380.1608323	1007.199314	1552.266245	#DIV/0!	848.8840987	927.6992895	697.4931438	#DIV/0!	1914.303801	0	1937.695792	961.7364892	369.9399061	#DIV/0!	236.5777773	1222.911573	2089.319893	0	#DIV/0!
NODE_13245_length_6870_cov_100.439912	STRG.89042	0	0	0	0	0	0	0	0	70.04117652	0	37.65145606	0	50.73698938	0	0	0	0	0	12.00137848	0	3.106009394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_13246_length_6870_cov_18.632282	STRG.89021	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	0	0	93.8847081	#DIV/0!	0	#DIV/0!	0	0	0	0	#DIV/0!	#DIV/0!	0	0	99.65543803	#DIV/0!	#DIV/0!	0	0	0	0	0	0	0	#DIV/0!	0	0	3377.714675	#DIV/0!	#DIV/0!	0	0	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0
NODE_13322_length_6849_cov_6.221077	STRG.89322	0	46.98480553	18.8567796	31.22472771	0	0	0	31.30003908	0	38.27333128	10.60357456	17.12045615	25.88430843	12.53238477	2.741985597	18.45099389	14.82156305	9.734171708	0	0	0	0	21.73390146	27.07690266	28.93539298	0	16.59957967	0	18.07020193	0	0	41.85761622	9.528692034	0	7.830900543	0	0	0	1.646222146	0	5.487828545	16.83578922	0	0	0
NODE_13322_length_6849_cov_6.221077	STRG.89323	780.4488193	941.3486733	1068.387898	1609.825993	724.5038585	1669.916476	716.0506997	973.5187475	647.8076052	1346.651025	504.591127	706.0255542	701.0434468	937.6209732	790.0924124	836.4043797	2074.895546	504.2362666	520.4228795	686.3391801	524.8597515	513.7924763	938.9300416	2073.535581	1174.668378	1331.521986	988.0148054	1218.530057	959.9537122	948.6478966	676.9892846	1106.352621	869.7471684	4829.746505	1070.682461	1528.983709	1025.271799	1027.476656	387.1072322	1216.352324	634.3175255	1042.38076	680.2357412	936.6355293	975.0360086
NODE_13352_length_6838_cov_16.135043	STRG.89343	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	0	1820.540336	0	0	#DIV/0!	0	#DIV/0!	0	158.2645781	0	0	#DIV/0!	988.1916019	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_13370_length_6835_cov_4.378024	STRG.89403	1294.71717	#DIV/0!	1882.514684	#DIV/0!	910.5222827	1697.993438	2134.000006	#DIV/0!	632.6033052	4276.335983	692.1783449	1140.750216	#DIV/0!	1530.07562	1377.599435	2015.278678	4576.333225	1118.198439	414.7685845	1345.023688	303.3977048	1062.726483	#DIV/0!	3926.220086	2071.819182	#DIV/0!	1597.958086	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	2174.220859	#DIV/0!	#DIV/0!	1596.816403	#DIV/0!	#DIV/0!	1247.635119	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_13411_length_6819_cov_19.081313	STRG.89530	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	2557.099989	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	988.0233508	0	470.3122843	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_1353_length_20747_cov_8.585250	STRG.22463	2940.911655	6954.584087	5427.612671	16298.79514	3882.615078	13367.38676	4261.079957	1636.732453	4301.502803	9767.03068	1155.870017	6677.749497	4112.650949	1142.89554	7051.539863	1345.191451	9430.723985	2925.994318	1377.419379	3425.523683	397.05415	#DIV/0!	#DIV/0!	0	3090.543055	#DIV/0!	2120.966909	3581.739571	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	#DIV/0!	2987.632023	3018.386299	511.3502044	1581.450679	2913.767411	5078.654114	#DIV/0!	#DIV/0!	5743.908494
NODE_13565_length_6769_cov_22.898421	STRG.90070	0	66.41809894	13.53482555	0	0	131.5588376	0	43.1571577	12.76136339	106.2314491	14.74460824	14.6919722	12.15165492	11.70997963	0	66.21545393	172.8798186	46.13976277	0	0	0	0	0	0	0	0	0	0	0	0	0	103.3532165	0	0	0	97.18342691	0	0	0	0	0	129.9067972	0	0	0
NODE_1358_length_20736_cov_23.575794	STRG.22532	0	9.327606228	0	0	0	0	0	0	79.98724311	0	0	0	0	0	0	51.07384881	0	0	59.71748759	0	71.45819671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_13586_length_6760_cov_8.479791	STRG.90148	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	71.88848693	72.32131235	39.89384983	0	#DIV/0!	#DIV/0!	0	45.19729182	14.56303638	#DIV/0!	#DIV/0!	#DIV/0!	46.97178846	48.55133534	30.13441874	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	1197.516426	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!
NODE_13607_length_6754_cov_117.488730	STRG.90247	77.36954558	0	0	0	0	0	169.9781449	0	122.7890158	0	28.13656918	#DIV/0!	0	246.7499149	174.126364	0	#DIV/0!	#DIV/0!	117.0348047	0	129.1507865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	#DIV/0!
NODE_1361_length_20707_cov_23.343550	STRG.22569	32.44957079	0	6.596420448	0	0	0	8.413806027	0	0	0	0	0	0	32.96487711	13.39873298	24.2683328	42.19311543	0	181.8239446	11.52283715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1361_length_20707_cov_23.343550	STRG.22574	502.2776078	353.0890877	767.5316034	692.9169982	589.6465304	839.3000866	927.8161959	919.0066421	753.467547	1104.14381	459.1376422	456.0670931	657.994684	378.8013754	380.0296985	778.354795	797.6853623	173.0346415	533.0980478	924.7349384	252.8434904	259.6403862	855.8623646	0	644.437606	656.0575597	205.0445055	348.0496686	269.9384998	300.5888653	1150.273674	275.0529771	346.1693385	940.1884855	391.1217289	310.6952769	313.5358528	440.1529023	462.0972928	83.08084896	225.274763	355.7027095	184.2775644	251.7374533	728.0133722
NODE_1361_length_20707_cov_23.343550	STRG.22575	471.1248674	693.5106333	773.6085952	483.8728423	566.6918024	635.2245518	334.3450908	641.9713055	336.2845323	1006.722097	273.9862676	355.4655535	519.5327342	450.1890512	787.0015535	670.7413924	522.6443569	573.3753068	256.0114165	686.381259	166.2943885	92.86731296	567.9571677	423.3947019	59.04777439	355.4377741	131.0138413	217.0564758	190.4519975	34.66572705	577.60685	346.5946882	182.7175434	258.1702822	483.3881359	212.5560805	362.447297	379.2130867	121.8628553	129.2615705	84.72431691	215.280365	285.706606	262.6127836	317.4583492
NODE_13672_length_6739_cov_6.240425	STRG.90470	513.0072326	0	0	0	0	#DIV/0!	58.09939299	0	117.6809529	#DIV/0!	230.8427892	0	0	281.3127219	0	0	#DIV/0!	0	0	0	303.0560085	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	0	#DIV/0!	0	0	0	0	#DIV/0!	0	0	#DIV/0!	0
NODE_13766_length_6714_cov_10.914251	STRG.90798	0	1797.065323	#DIV/0!	#DIV/0!	1266.949005	#DIV/0!	0	#DIV/0!	#DIV/0!	0	1638.651141	1186.466228	1760.024499	#DIV/0!	0	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	2667.73562	451.6718678	#DIV/0!	0	#DIV/0!	#DIV/0!
NODE_13801_length_6706_cov_4.665163	STRG.90914	284.5909576	#DIV/0!	2201.071942	0	797.9086269	#DIV/0!	2650.512557	#DIV/0!	1157.064333	#DIV/0!	#DIV/0!	#DIV/0!	1198.75719	974.5175345	0	#DIV/0!	#DIV/0!	694.3649252	0	#DIV/0!	0	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	0	0	0	#DIV/0!	0	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	#DIV/0!	406.4342738	#DIV/0!	0	0	0	0	0	#DIV/0!
NODE_1383_length_20588_cov_22.837043	STRG.22828	0	0	0	0	0	0	0	0	0	0	67.07110598	0	0	186.6390573	0	0	0	0	159.5225796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
